email;nom;departement
mairiedefontenaysurconie@orange.fr;Centre communal d'action sociale (CCAS) - Fontenay-sur-Conie;28
secretere.hardencourt@orange.fr;Centre communal d'action sociale (CCAS) - Hardencourt-Cocherel;27
mairie@drusenheim.fr;Centre communal d'action sociale (CCAS) - Drusenheim;67
webmaster@mairie-castelginest.fr;Centre communal d'action sociale (CCAS) - Castelginest;31
ccas@dol.bzh;Centre communal d'action sociale (CCAS) - Dol-de-Bretagne;35
mairie@rountzenheim-auenheim.fr;Centre communal d'action sociale (CCAS) - Rountzenheim-Auenheim;67
accueil@valdanast.fr;Centre communal d'action sociale (CCAS) - Val d'Anast;35
mairie.lachapelleauxpots@wanadoo.fr;Centre communal d'action sociale (CCAS) - Lachapelle-aux-Pots;60
ccas.labuissiere@free.fr;Centre communal d'action sociale (CCAS) - Bruay-la-Buissière;62
mairiecaillouetorgeville@wanadoo.fr;Centre communal d'action sociale (CCAS) - Caillouet-Orgeville;27
contact@mairie-essars.fr;Centre communal d'action sociale (CCAS) - Essars;62
mairie.st-albain@orange.fr;Centre communal d'action sociale (CCAS) - Saint-Albain;71
mairie-rozerieulles@wanadoo.fr;Centre communal d'action sociale (CCAS) - Rozérieulles;57
contact@mairie-cattenom.fr;Centre communal d'action sociale (CCAS) - Cattenom;57
mairiedechanousse@orange.fr;Centre communal d'action sociale (CCAS) - Chanousse;05
mairie@gouzon23.com;Centre communal d'action sociale (CCAS) - Gouzon;23
mairie@vezelise.com;Centre communal d'action sociale (CCAS) - Vézelise;54
affaires-sociales@mairie-bohars.fr;Centre communal d'action sociale (CCAS) - Bohars;29
mairieromenay@wanadoo.fr;Centre communal d'action sociale (CCAS) - Romenay;71
ccas@mairie-plougastel.fr;Centre communal d'action sociale (CCAS) - Plougastel-Daoulas;29
mairie@battenheim.fr;Centre communal d'action sociale (CCAS) - Battenheim;68
accueil.mairie@lecannetdesmaures.com;Centre communal d'action sociale (CCAS) - Le Cannet-des-Maures;83
ccas@grisy-suisnes.fr;Centre communal d'action sociale (CCAS) - Grisy-Suisnes;77
cab@saint-leu-la-foret.fr;Centre communal d'action sociale (CCAS) - Saint-Leu-la-Forêt;95
mairie@ugine.com;Centre communal d'action sociale (CCAS) - Ugine;73
solidarite@agglo-haguenau.fr;Centre communal d'action sociale (CCAS) - Haguenau;67
mairie@morne-vert.fr;Centre communal d'action sociale (CCAS) - Le Morne-Vert;972
asquesmairie@orange.fr;Centre communal d'action sociale (CCAS) - Asques;33
mairie.tilloyetbellay@orange.fr;Centre communal d'action sociale (CCAS) - Tilloy-et-Bellay;51
ccaslamure@orange.fr;Centre communal d'action sociale (CCAS) - La Mure;38
mairie@mairie-frasnoy.fr;Centre communal d'action sociale (CCAS) - Frasnoy;59
information@ccas-beausoleil.fr;Centre communal d'action sociale (CCAS) - Beausoleil;06
mairiesthaonlechatel@wanadoo.fr;Centre communal d'action sociale (CCAS) - Saint-Haon-le-Châtel;42
mairie@fournes-en-weppes.fr;Centre communal d'action sociale (CCAS) - Fournes-en-Weppes;59
ccas@mairie-breval78.fr;Centre communal d'action sociale (CCAS) - Bréval;78
mairie@lagenevraye.fr;Centre communal d'action sociale (CCAS) - La Genevraye;77
ccas@ville-noyal-chatillon.fr;Centre communal d'action sociale (CCAS) - Noyal-Châtillon-sur-Seiche;35
ccas.ste.rose.974@orange.fr;Centre communal d'action sociale (CCAS) - Sainte-Rose La Réunion;974
mairie@tresboeuf.fr;Centre communal d'action sociale (CCAS) - Tresbœuf;35
ccas@baugeenanjou.fr;Centre communal d'action sociale (CCAS) - Baugé-en-Anjou;49
saint.remy.mairie@wanadoo.fr;Centre communal d'action sociale (CCAS) - Saint-Rémy-du-Plain;35
commune-puycelsi@orange.fr;Centre communal d'action sociale (CCAS) - Puycelsi;81
mairie.entrange@wanadoo.fr;Centre communal d'action sociale (CCAS) - Entrange;57
mairie.remilly@wanadoo.fr;Centre communal d'action sociale (CCAS) - Rémilly Nièvre;58
ccas@valdevirvee.fr;Centre communal d'action sociale (CCAS) - Val de Virvée;33
ccas@megeve.fr;Centre communal d'action sociale (CCAS) - Megève;74
mairie.valensole@wanadoo.fr;Centre communal d'action sociale (CCAS) - Valensole;04
contact@mairiepleyben.fr;Centre communal d'action sociale (CCAS) - Pleyben;29
mairie@flayosc.fr;Centre communal d'action sociale (CCAS) - Flayosc;83
secretariatgeneral@st-christo.fr;Centre communal d'action sociale (CCAS) - Saint-Christo-en-Jarez;42
accueil@bagard.fr;Centre communal d'action sociale (CCAS) - Bagard;30
mairie.honguemare@wanadoo.fr;Centre communal d'action sociale (CCAS) - Honguemare-Guenouville;27
contact@ville-saintjeandugard.fr;Centre communal d'action sociale (CCAS) - Saint-Jean-du-Gard;30
mairieautoire@orange.fr;Centre communal d'action sociale (CCAS) - Autoire;46
mairie@maiziereslgp.jvsbox.fr;Centre communal d'action sociale (CCAS) - Maizières-la-Grande-Paroisse;10
mairie@valdusiers.fr;Centre communal d'action sociale (CCAS) - Val-d'Usiers;25
mairie@ville-montlhery.fr;Centre communal d'action sociale (CCAS) - Montlhéry;91
mairie.stsalvi@orange.fr;Centre communal d'action sociale (CCAS) - Saint-Salvi-de-Carcavès;81
mairie.fleuriel@wanadoo.fr;Centre communal d'action sociale (CCAS) - Fleuriel;03
cabinet@villedemougins.com;Centre communal d'action sociale (CCAS) - Mougins;06
mairie@cirylenoble.fr;Centre communal d'action sociale (CCAS) - Ciry-le-Noble;71
mairie.varois-et-chaignot@wanadoo.fr;Centre communal d'action sociale (CCAS) - Varois-et-Chaignot;21
mairie-marmoutier@orange.fr;Centre communal d'action sociale (CCAS) - Marmoutier;67
commune.saint-castin@wanadoo.fr;Centre communal d'action sociale (CCAS) - Castin;32
mairie.bernecourt@wanadoo.fr;Centre communal d'action sociale (CCAS) - Bernécourt;54
mairieger@wanadoo.fr;Centre communal d'action sociale (CCAS) - Ger Manche;50
communication@aubergenville.fr;Centre communal d'action sociale (CCAS) - Aubergenville;78
mairie@ceyzeriat.fr;Centre communal d'action sociale (CCAS) - Ceyzériat;01
secretariatgeneral@villedefrevent.fr;Centre communal d'action sociale (CCAS) - Frévent;62
mairie.valdesnoms@wanadoo.fr;Centre communal d'action sociale (CCAS) - Le Val-d'Esnoms;52
accueil@louvigne.fr;Centre communal d'action sociale (CCAS) - Louvigné;53
mairie@saintgeoireenvaldaine.fr;Centre communal d'action sociale (CCAS) - Saint-Geoire-en-Valdaine;38
ccas@espalion.fr;Centre communal d'action sociale (CCAS) - Espalion;12
mairie@lecoudraysurthelle.fr;Centre communal d'action sociale (CCAS) - Le Coudray-sur-Thelle;60
ccas@mairie-arnas.fr;Centre communal d'action sociale (CCAS) - Arnas;69
mairie@larnod.fr;Centre communal d'action sociale (CCAS) - Larnod;25
ccas@la-haye-fouassiere.fr;Centre communal d'action sociale (CCAS) - La Haie-Fouassière;44
action-sociale@mairie-juvisy.fr;Centre communal d'action sociale (CCAS) - Juvisy-Sur-Orge;91
mairie@ville-chateau-chinon.fr;Centre communal d'action sociale (CCAS) - Château-Chinon (Ville);58
mairie@bresles.fr;Centre communal d'action sociale (CCAS) - Bresles;60
ccas@bessieres.fr;Centre communal d'action sociale (CCAS) - Bessières;31
mairiechalifert@wanadoo.fr;Centre communal d'action sociale (CCAS) - Chalifert;77
chambon@ville-lechambonsurlignon.fr;Centre communal d'action sociale (CCAS) - Le Chambon-sur-Lignon;43
mairie@ville-aumale.fr;Centre communal d'action sociale (CCAS) - Aumale;76
com@eragny.fr;Centre communal d'action sociale (CCAS) - Éragny;95
mairie@saint-jorioz.fr;Centre communal d'action sociale (CCAS) - Saint-Jorioz;74
accueilmairiedozule@orange.fr;Centre communal d'action sociale (CCAS) - Dozulé;14
mairie@ville-meslaydumaine.fr;Centre communal d'action sociale (CCAS) - Meslay-du-Maine;53
ccas@sainghin-en-weppes.fr;Centre communal d'action sociale (CCAS) - Sainghin-en-Weppes;59
mairie.villentardenois@wanadoo.fr;Centre communal d'action sociale (CCAS) - Ville-en-Tardenois;51
mairie.de.pommiers02@orange.fr;Centre communal d'action sociale (CCAS) - Pommiers;02
mairie@thiaucourt.fr;Centre communal d'action sociale (CCAS) - Thiaucourt-Regniéville;54
mairie@arles-sur-tech.fr;Centre communal d'action sociale (CCAS) - Arles-sur-Tech;66
haucourt.mairie@wanadoo.fr;Centre communal d'action sociale (CCAS) - Haucourt-Moulaine;54
ccas@miradoux.org;Centre communal d'action sociale (CCAS) - Miradoux;32
contact@ville-st-meen-le-grand.fr;Centre communal d'action sociale (CCAS) - Saint-Méen-le-Grand;35
contact.cias@cias-montdemarsan-agglo.fr;Centre intercommunal d'action sociale (CIAS) du Marsan;40
accueil@ccas-deauville.fr;Centre communal d'action sociale (CCAS) - Deauville;14
mairie@stmarth.fr;Centre communal d'action sociale (CCAS) - Saint-Martin-en-Haut;69
mairie@gries.fr;Centre communal d'action sociale (CCAS) - Gries;67
mairie-de-bremes@wanadoo.fr;Centre communal d'action sociale (CCAS) - Brêmes;62
mairie@ville-arques-la-bataille.fr;Centre communal d'action sociale (CCAS) - Arques-la-Bataille;76
mairie.meaulne@orange.fr;Centre communal d'action sociale (CCAS) - Meaulne-Vitray;03
ccas@ville-castelsarrasin.fr;Centre communal d'action sociale (CCAS) - Castelsarrasin;82
ccas@boulazacislemanoire.fr;Centre communal d'action sociale (CCAS) - Boulazac Isle Manoire;24
ccas@chemille-en-anjou.fr;Centre communal d'action sociale (CCAS) - Chemillé-en-Anjou;49
secretariatdumaire@ville-betheny.fr;Centre communal d'action sociale (CCAS) - Bétheny;51
ccas@leshautsdanjou.fr;Centre communal d'action sociale (CCAS) - Les Hauts-d'Anjou;49
gondrecouma@west-telecom.com;Centre communal d'action sociale (CCAS) - Gondrecourt-Aix;54
accueil@ville-la-turbie.fr;Centre communal d'action sociale (CCAS) - La Turbie;06
contact@vandoeuvre.fr;Centre communal d'action sociale (CCAS) - Vandœuvre-lès-Nancy;54
mairie@compreignac87.fr;Centre communal d'action sociale (CCAS) - Compreignac;87
contact@dangesaintromain.fr;Centre communal d'action sociale (CCAS) - Dangé-Saint-Romain;86
mairie.osmoy@wanadoo.fr;Centre communal d'action sociale (CCAS) - Osmoy;18
accueil@saintamour39.fr;Centre communal d'action sociale (CCAS) - Saint-Amour;39
accueil@lesmontsdaunay.fr;Centre communal d'action sociale (CCAS) - Les Monts d'Aunay;14
ccas.montereau@gmail.com;Centre communal d'action sociale (CCAS) - Montereau-Fault-Yonne;77
st.sandoux.mairie@orange.fr;Centre communal d'action sociale (CCAS) - Saint-Sandoux;63
secretariat@champeaux50.fr;Centre communal d'action sociale (CCAS) - Champeaux;50
mairie.noiron.s.gevrey@orange.fr;Centre communal d'action sociale (CCAS) - Noiron-sous-Gevrey;21
mairie@valencisse.fr;Centre communal d'action sociale (CCAS) - Valencisse;41
mairie.stmartinsurcojeul@orange.fr;Centre communal d'action sociale (CCAS) - Saint-Martin-sur-Cojeul;62
mairie.tourdun@orange.fr;Centre communal d'action sociale (CCAS) - Tourdun;32
secretariatgeneral.ccas@gmail.com;Centre communal d'action sociale (CCAS) - Saint-Louis La Réunion;974
ccas@mairie-castres-gironde.fr;Centre communal d'action sociale (CCAS) - Castres-Gironde;33
mairie-le-pegue@wanadoo.fr;Centre communal d'action sociale (CCAS) - Le Pègue;26
directiongenerale@lesigny.fr;Centre communal d'action sociale (CCAS) - Lésigny;77
mairie.st.andre@cc-paysmornantais.fr;Centre communal d'action sociale (CCAS) - Saint-André-la-Côte;69
ccas@lannilis.bzh;Centre communal d'action sociale (CCAS) - Lannilis;29
mairie.margerie-chantagret@wanadoo.fr;Centre communal d'action sociale (CCAS) - Margerie-Chantagret;42
sg@mairie-eauze.fr;Centre communal d'action sociale (CCAS) - Eauze;32
mairie@la-gueriniere.fr;Centre communal d'action sociale (CCAS) - La Guérinière;85
mairieromazy@orange.fr;Centre communal d'action sociale (CCAS) - Romazy;35
mairiedepeyriguere@orange.fr;Centre communal d'action sociale (CCAS) - Peyriguère;65
ccas@mairie-relecq-kerhuon.fr;Centre communal d'action sociale (CCAS) - Le Relecq-Kerhuon;29
mairie@anzeling.fr;Centre communal d'action sociale (CCAS) - Anzeling;57
mairie.codognan@wanadoo.fr;Centre communal d'action sociale (CCAS) - Codognan;30
ccas@vlpm.com;Centre communal d'action sociale (CCAS) - Les Pennes-Mirabeau;13
mairie@stmichelherm.fr;Centre communal d'action sociale (CCAS) - Saint-Michel-en-l'Herm;85
mairiededompierreauxbois@orange.fr;Centre communal d'action sociale (CCAS) - Dompierre-aux-Bois;55
mairie@saint-thome.fr;Centre communal d'action sociale (CCAS) - Saint-Thomé;07
mairie@commune-aiglun04.fr;Centre communal d'action sociale (CCAS) - Aiglun;04
service.seniors@ville-noisylegrand.fr;Centre communal d'action sociale (CCAS) - Noisy-le-Grand;93
mairie.galiax@wanadoo.fr;Centre communal d'action sociale (CCAS) - Galiax;32
mairie.stgermaindelacoudre@wanadoo.fr;Centre communal d'action sociale (CCAS) - Saint-Germain-de-la-Coudre;61
mairie@sevrier.fr;Centre communal d'action sociale (CCAS) - Sevrier;74
ccas@saintbrice95.fr;Centre communal d'action sociale (CCAS) - Saint-Brice-sous-Forêt;95
ccas@laroquettesursiagne.com;Centre communal d'action sociale (CCAS) - La Roquette-sur-Siagne;06
contact@saintjouvent.com;Centre communal d'action sociale (CCAS) - Saint-Jouvent;87
mairie@corbreuse.fr;Centre communal d'action sociale (CCAS) - Corbreuse;91
mairie@cuves50.fr;Centre communal d'action sociale (CCAS) - Cuves;50
contact@saintjulienlesmetz.fr;Centre communal d'action sociale (CCAS) - Saint-Julien-lès-Metz;57
mairie.change@change53.fr;Centre communal d'action sociale (CCAS) - Changé Mayenne;53
ccas@st-denis-oleron.fr;Centre communal d'action sociale (CCAS) - Saint-Denis-d'Oléron;17
mairie@ville-bazas.fr;Centre communal d'action sociale (CCAS) - Bazas;33
accueil.mairie@ville-labarredemonts.fr;Centre communal d'action sociale (CCAS) - La Barre-de-Monts;85
mairie@saintlaurentmedoc.fr;Centre communal d'action sociale (CCAS) - Saint-Laurent-Médoc;33
mairie-la-champenoise@orange.fr;Centre communal d'action sociale (CCAS) - La Champenoise;36
accueilmairie.carentoir@orange.fr;Centre communal d'action sociale (CCAS) - Carentoir;56
mairievillage@mairie-gpp.corsica;Centre communal d'action sociale (CCAS) - Grosseto-Prugna;2A
benerville.mairie@wanadoo.fr;Centre communal d'action sociale (CCAS) - Benerville-sur-Mer;14
accueil@plandorgon.fr;Centre communal d'action sociale (CCAS) - Plan-d'Orgon;13
mairie-mariol@wanadoo.fr;Centre communal d'action sociale (CCAS) - Mariol;03
esseylacote.mairie@orange.fr;Centre communal d'action sociale (CCAS) - Essey-la-Côte;54
cernaylesreims.mairie@orange.fr;Centre communal d'action sociale (CCAS) - Cernay-lès-Reims;51
mairielempdessurallagnon@orange.fr;Centre communal d'action sociale (CCAS) - Lempdes-sur-Allagnon;43
mairie@lavans-les-saint-claude.fr;Centre communal d'action sociale (CCAS) - Lavans-lès-Saint-Claude;39
mairie@bar-sur-seine.fr;Centre communal d'action sociale (CCAS) - Bar-sur-Seine;10
mairiethourie@wanadoo.fr;Centre communal d'action sociale (CCAS) - Thourie;35
ccas@ville-roissy95.fr;Centre communal d'action sociale (CCAS) - Roissy-en-France;95
mairie@17410.fr;Centre communal d'action sociale (CCAS) - Saint-Martin-de-Ré;17
mairie.sorcysaintmartin@wanadoo.fr;Centre communal d'action sociale (CCAS) - Sorcy-Saint-Martin;55
pcb@portdebouc.fr;Centre communal d'action sociale (CCAS) - Port-de-Bouc;13
mairiefaucondebarcelonette@wanadoo.fr;Centre communal d'action sociale (CCAS) - Faucon-de-Barcelonnette;04
cheny89@wanadoo.fr;Centre communal d'action sociale (CCAS) - Cheny;89
mairie.65lomne@orange.fr;Centre communal d'action sociale (CCAS) - Lomné;65
contact@mairie-nangis.fr;Centre communal d'action sociale (CCAS) - Nangis;77
mairie.yonval@wanadoo.fr;Centre communal d'action sociale (CCAS) - Yonval;80
mairie@saintmauricesurdargoire.fr;Centre communal d'action sociale (CCAS) - Chabanière;69
mairie.coupelleneuve@wanadoo.fr;Centre communal d'action sociale (CCAS) - Coupelle-Neuve;62
accueil@ccas.ville-harnes.fr;Centre communal d'action sociale (CCAS) - Harnes;62
contactmairie@lerevest83.fr;Centre communal d'action sociale (CCAS) - Le Revest-les-Eaux;83
allenc.mairie@wanadoo.fr;Centre communal d'action sociale (CCAS) - Allenc;48
mairie-de-bapaume@wanadoo.fr;Centre communal d'action sociale (CCAS) - Bapaume;62
mairie-de-ville-en-vermois@wanadoo.fr;Centre communal d'action sociale (CCAS) - Ville-en-Vermois;54
mairie.saint.usage@wanadoo.fr;Centre communal d'action sociale (CCAS) - Saint-Usage;21
mairiedelabaroche@gmail.com;Centre communal d'action sociale (CCAS) - Labaroche;68
mairie.champneuville@orange.fr;Centre communal d'action sociale (CCAS) - Champneuville;55
mairie@lepine-iledenoirmoutier.fr;Centre communal d'action sociale (CCAS) - L'Épine Vendée;85
mairie.molinchart@wanadoo.fr;Centre communal d'action sociale (CCAS) - Molinchart;02
ccas@cenon.fr;Centre communal d'action sociale (CCAS) - Cenon;33
contact@renaison.fr;Centre communal d'action sociale (CCAS) - Renaison;42
mairie@langolen.bzh;Centre communal d'action sociale (CCAS) - Langolen;29
mairie@valspreslepuy.fr;Centre communal d'action sociale (CCAS) - Vals-près-le-Puy;43
secretariat@communeisigny.fr;Centre communal d'action sociale (CCAS) - Isigny-sur-Mer;14
mairie-frunce@wanadoo.fr;Centre communal d'action sociale (CCAS) - Fruncé;28
accueil@ville-de-meriel.fr;Centre communal d'action sociale (CCAS) - Mériel;95
ccas@ville-montmorency.fr;Centre communal d'action sociale (CCAS) - Montmorency;95
mairie@mairievlm.fr;Centre communal d'action sociale (CCAS) - Villieu-Loyes-Mollon;01
ccas@ville-sorinieres.fr;Centre communal d'action sociale (CCAS) - Les Sorinières;44
mairie.coltainville@wanadoo.fr;Centre communal d'action sociale (CCAS) - Coltainville;28
ccas@biarritz.fr;Centre communal d'action sociale (CCAS) - Biarritz;64
ccas@longjumeau.fr;Centre communal d'action sociale (CCAS) - Longjumeau;91
contact@chasseneuildupoitou.fr;Centre communal d'action sociale (CCAS) - Chasseneuil-du-Poitou;86
mairie.espeche@orange.fr;Centre communal d'action sociale (CCAS) - Espèche;65
mairie@creches-sur-saone.com;Centre communal d'action sociale (CCAS) - Crêches-sur-Saône;71
mairie@essert.fr;Centre communal d'action sociale (CCAS) - Essert;90
mairie@baignes-sainte-radegonde.fr;Centre communal d'action sociale (CCAS) - Baignes-Sainte-Radegonde;16
mairie.boutx@wanadoo.fr;Centre communal d'action sociale (CCAS) - Boutx;31
mairiehautsdechee@wanadoo.fr;Centre communal d'action sociale (CCAS) - Les Hauts-de-Chée;55
contact@ville-lecoudray28.fr;Centre communal d'action sociale (CCAS) - Le Coudray;28
mairielaons@wanadoo.fr;Centre communal d'action sociale (CCAS) - Laons;28
mairie.verlus@gmail.com;Centre communal d'action sociale (CCAS) - Verlus;32
accueil@paysdesainteloy.fr;Centre intercommunal d'action sociale (CIAS) du Pays Saint-Éloy;63
ccas@civray.fr;Centre communal d'action sociale (CCAS) - Civray Vienne;86
contact@raonletape.fr;Centre communal d'action sociale (CCAS) - Raon-l'Étape;88
